domain	supergroup	division	subdivision	class	order	family	genus	species	A4_T2_R1	A4_T3_R1	A4_T4_R1	A4_T5_R1	B1_T2_R1	B1_T3_R1	B1_T4_R1	B1_T5_R1	B2_T2_R1	B2_T3_R1	B2_T4_R1	B2_T5_R1	B3_T2_R1	B3_T3_R1	B3_T4_R1	B3_T5_R1	B4_T1_R1	B4_T2_R1	B4_T4_R1	B4_T5_R1	B5_T1_R1	B5_T2_R1	B5_T3_R1	B5_T4_R1	B5_T5_R1	B6_T2_R1	B6_T3_R1	B6_T5_R1	B7_T2_R1	B7_T4_R1	B7_T5_R1	B8_T2_R1	B8_T3_R1	B8_T4_R1	B8_T5_R1	C1_T1_R1	C1_T2_R1	C1_T3_R1	C1_T4_R1	C1_T5_R1	C2_T1_R1	C2_T2_R1	C2_T3_R1	C2_T4_R1	C2_T5_R1	C3_T1_R1	C3_T2_R1	C3_T3_R1	C3_T4_R1	C3_T5_R1	C6_T1_R1	C6_T2_R1	C6_T3_R1	C6_T4_R1	C6_T5_R1	C7_T2_R1	C7_T3_R1	C7_T4_R1	C7_T5_R1	D1_T2_R1	D1_T3_R1	D1_T4_R1	D1_T5_R1	D2_T1_R1	D2_T2_R1	D2_T3_R1	D2_T4_R1	D2_T5_R1	D4_T1_R1	D4_T2_R1	D4_T3_R1	D4_T4_R1	D4_T5_R1	D5_T2_R1	D5_T3_R1	D5_T4_R1	D5_T5_R1	D6_T1_R1	D6_T2_R1	D6_T3_R1	D6_T4_R1	D6_T5_R1	E1_T1_R1	E1_T2_R1	E1_T3_R1	E1_T4_R1	E1_T5_R1	E2_T1_R1	E2_T2_R1	E2_T3_R1	E2_T4_R1	E2_T5_R1	E3_T2_R1	E3_T3_R1	E3_T4_R1	E3_T5_R1	E5_T1_R1	E5_T2_R1	E5_T3_R1	E5_T4_R1	E5_T5_R1	E7_T2_R1	E7_T3_R1	E7_T4_R1	E7_T5_R1	F1_T2_R1	F1_T3_R1	F1_T4_R1	F1_T5_R1	F3_T2_R1	F3_T3_R1	F3_T4_R1	F3_T5_R1	F4_T2_R1	F4_T3_R1	F4_T4_R1	F5_T1_R1	F5_T2_R1	F5_T3_R1	F5_T4_R1	F5_T5_R1	F7_T1_R1	F7_T2_R1	F7_T3_R1	F7_T4_R1	F7_T5_R1	F8_T1_R1	F8_T3_R1	F8_T4_R1	F8_T5_R1	G1_T1_R1	G1_T4_R1	G1_T5_R1	G2_T2_R1	G2_T3_R1	G2_T4_R1	G2_T5_R1	G3_T3_R1	G3_T4_R1	G3_T5_R1	G4_T1_R1	G4_T2_R1	G4_T3_R1	G4_T4_R1	G4_T5_R1	G5_T5_R1	G6_T1_R1	G6_T3_R1	G6_T4_R1	G6_T5_R1	G7_T1_R1	G7_T3_R1	G7_T4_R1	G7_T5_R1	G8_T1_R1	G8_T3_R1	G8_T4_R1	G8_T5_R1	H1_T2_R1	H1_T3_R1	H1_T4_R1	H1_T5_R1	H2_T2_R1	H2_T3_R1	H2_T4_R1	H2_T5_R1	H4_T2_R1	H4_T3_R1	H4_T4_R1	H4_T5_R1	H5_T2_R1	H5_T3_R1	H5_T4_R1	H5_T5_R1	H7_T2_R1	H8_T1_R1	H8_T2_R1	H8_T3_R1	H8_T4_R1	H8_T5_R1	I2_T2_R1	I2_T3_R1	I2_T4_R1	I2_T5_R1	I5_T1_R1	I5_T2_R1	I5_T3_R1	I5_T4_R1	I5_T5_R1	I6_T2_R1	I6_T3_R1	I6_T4_R1	I6_T5_R1	Resv_T2_R1	Resv_T3_R1	Resv_T4_R1	Resv_T5_R1	Cont_T1_R1	Cont_T2_R1	Cont_T3_R1	Cont_T4_R1	Cont_T5_R1	A4_T2_R2	A4_T3_R2	A4_T4_R2	A4_T5_R2	B1_T2_R2	B1_T3_R2	B1_T4_R2	B1_T5_R2	B2_T3_R2	B2_T4_R2	B2_T5_R2	B3_T2_R2	B3_T3_R2	B3_T4_R2	B3_T5_R2	B4_T2_R2	B4_T3_R2	B4_T4_R2	B4_T5_R2	B5_T2_R2	B5_T3_R2	B5_T4_R2	B5_T5_R2	B6_T2_R2	B6_T3_R2	B6_T4_R2	B6_T5_R2	B7_T2_R2	B7_T3_R2	B7_T4_R2	B7_T5_R2	B8_T2_R2	B8_T3_R2	B8_T4_R2	B8_T5_R2	C1_T2_R2	C1_T3_R2	C1_T4_R2	C1_T5_R2	C2_T1_R2	C2_T2_R2	C2_T3_R2	C2_T4_R2	C2_T5_R2	C3_T1_R2	C3_T2_R2	C3_T3_R2	C3_T4_R2	C3_T5_R2	C6_T2_R2	C6_T3_R2	C6_T4_R2	C6_T5_R2	C7_T2_R2	C7_T3_R2	C7_T5_R2	D1_T2_R2	D1_T3_R2	D1_T4_R2	D1_T5_R2	D2_T2_R2	D2_T3_R2	D2_T4_R2	D2_T5_R2	D4_T2_R2	D4_T3_R2	D4_T4_R2	D4_T5_R2	D5_T2_R2	D5_T3_R2	D5_T5_R2	D6_T1_R2	D6_T2_R2	D6_T3_R2	D6_T4_R2	D6_T5_R2	E1_T2_R2	E1_T3_R2	E1_T5_R2	E2_T1_R2	E2_T2_R2	E2_T3_R2	E2_T5_R2	E3_T2_R2	E3_T3_R2	E3_T4_R2	E3_T5_R2	E5_T2_R2	E5_T3_R2	E5_T4_R2	E5_T5_R2	E7_T2_R2	E7_T3_R2	E7_T4_R2	E7_T5_R2	F1_T2_R2	F1_T3_R2	F1_T4_R2	F1_T5_R2	F3_T2_R2	F3_T3_R2	F3_T4_R2	F3_T5_R2	F4_T2_R2	F4_T3_R2	F5_T1_R2	F5_T2_R2	F5_T3_R2	F5_T4_R2	F5_T5_R2	F7_T2_R2	F7_T3_R2	F7_T4_R2	F7_T5_R2	F8_T2_R2	F8_T3_R2	F8_T4_R2	F8_T5_R2	G1_T4_R2	G1_T5_R2	G2_T2_R2	G2_T3_R2	G2_T4_R2	G2_T5_R2	G3_T2_R2	G3_T3_R2	G3_T4_R2	G3_T5_R2	G4_T1_R2	G4_T2_R2	G4_T3_R2	G4_T4_R2	G4_T5_R2	G6_T1_R2	G6_T3_R2	G6_T4_R2	G7_T2_R2	G7_T3_R2	G7_T4_R2	G7_T5_R2	G8_T2_R2	G8_T3_R2	G8_T4_R2	G8_T5_R2	H1_T2_R2	H1_T3_R2	H1_T4_R2	H1_T5_R2	H2_T2_R2	H2_T3_R2	H2_T4_R2	H2_T5_R2	H4_T2_R2	H4_T3_R2	H4_T4_R2	H4_T5_R2	H5_T2_R2	H5_T3_R2	H5_T5_R2	H7_T2_R2	H8_T1_R2	H8_T2_R2	H8_T3_R2	H8_T4_R2	H8_T5_R2	I2_T2_R2	I2_T3_R2	I2_T4_R2	I2_T5_R2	I5_T2_R2	I5_T3_R2	I5_T4_R2	I5_T5_R2	I6_T2_R2	I6_T3_R2	I6_T4_R2	Resv_T3_R2	Resv_T4_R2	Resv_T5_R2	Cont_T1_R2	Cont_T3_R2	Cont_T4_R2	Cont_T5_R2	Cont_T2_R2
Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Chromulinales	Chromulinales_X	Chromulinales_XX	Chromulinales_XX_sp.	0	0	0	0	223	602	603	280	0	0	0	0	0	0	0	0	625	0	0	0	185	116	0	160	375	0	1015	0	0	0	0	0	0	0	0	0	0	38	0	0	0	721	104	22	90	222	0	46	0	0	0	59	123	2	284	0	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	363	47	225	130	7	0	11	0	0	360	240	210	31	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	25	0	0	0	0	66	0	0	0	34	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	549	0	0	0	36	0	0	0	1522	0	0	0	527	40	275	100	0	0	0	0	0	0	0	0	534	13	258	1477	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	617	176	53	104	0	3626	456	603	0	0	0	0	0	166	439	282	204	0	0	0	0	232	0	0	0	0	0	0	145	1027	85	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	710	156	10	61	252	0	0	0	0	75	124	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	0	0	305	27	144	81	0	0	0	0	272	154	168	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	489	0	0	0	0	0	0	0	0	0	0	452	37	281	73	0	0	0	0	0	0	0	0	343	9	741	0	4	0	0	0	0	0	0	0	0	0	0	0	0	489	0	0	177	26	62	221	0	0	0	0
Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Chromulinales	Chrysamoebaceae	Chrysamoeba	Chrysamoeba_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	27	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	24	173	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	25	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Chromulinales	Chrysamoebaceae	Chrysamoeba	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	10	210	0	0	0	280	0	0	0	475	0	0	0	0	600	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	129	0	0	0	0	0	0	0	529	35	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Chromulinales	Chrysosphaerellaceae	Chrysosphaerella	Unknown	0	0	0	0	53	71	129	164	0	0	0	0	0	0	0	0	0	0	0	0	89	6	0	40	79	0	97	0	0	0	0	0	0	0	0	0	0	55	0	0	0	79	219	876	48	0	0	87	0	0	0	0	209	74	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	96	67	127	0	0	0	0	0	42	104	191	63	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	0	88	353	0	0	0	0	0	0	0	0	17	3	82	134	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	62	116	62	0	1449	0	559	0	0	0	0	0	57	93	54	91	0	0	0	0	52	0	0	0	0	0	0	0	88	23	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	287	281	32	0	0	0	0	0	0	224	87	16	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	158	44	54	103	0	0	0	0	32	48	88	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	14	90	184	0	0	0	0	0	0	0	0	16	2	69	25	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	80	162	26	0	0	0	0	0
Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Chromulinales	Unknown	Unknown	Unknown	0	0	0	0	75	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	8	87	0	0	0	3	0	0	0	0	0	0	0	0	0	37	0	0	21	691	5	147	8	2903	6	0	0	3081	0	0	0	79	7874	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	6	51	2	18	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	32	0	6	0	6	0	0	0	0	42	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	12	4	0	0	0	0	33	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	403	2	0	9	876	4	0	0	0	0	0	50	8636	122	0	0	0	0	0	0	0	0	0	0	0	0	10	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Chrysophyceae_Clade-EC2H	Chrysophyceae_Clade-EC2H_X	Chrysophyceae_Clade-EC2H_XX	Chrysophyceae_Clade-EC2H_XX_sp.	0	0	0	0	0	10	115	30	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	24	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	3	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	92	10	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	101	7	0	0	0	0	0	0	0	0	0	0	36	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	38	0	140	0	0	0	0	0	0	0	0	14	97	8	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	61	5	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	89	6	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0
Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Chrysophyceae_Cluster-I	Chrysophyceae_Cluster-I_X	Chrysophyceae_Cluster-I_XX	Chrysophyceae_Cluster-I_XX_sp.	0	0	0	0	14	94	239	202	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	84	223	0	161	0	0	0	0	0	0	0	0	0	0	35	0	0	0	314	101	42	439	0	0	43	0	0	0	36	62	5	486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	36	400	284	0	0	0	0	0	3	68	474	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	13	58	742	133	0	0	0	0	0	0	0	0	123	22	96	131	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	62	0	42	280	0	277	0	0	0	0	0	0	0	6	84	109	175	0	0	0	0	41	0	0	0	0	0	0	0	156	38	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	131	15	183	0	0	0	0	0	67	85	6	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	14	19	199	214	0	0	0	0	0	58	266	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	28	524	69	0	0	0	0	0	0	0	0	125	5	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	1	26	150	0	0	0	0	0
Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Chrysophyceae_Cluster-II	Chrysophyceae_Cluster-II_X	Chrysophyceae_Cluster-II_XX	Chrysophyceae_Cluster-II_XX_sp.	0	0	0	0	26	86	1485	1505	0	0	0	0	0	0	0	0	0	0	0	0	1360	0	0	1896	2178	0	239	0	0	0	0	0	0	0	0	0	0	44	0	0	0	18	173	1962	7397	0	0	53	0	0	0	0	124	1370	1874	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	255	93	1227	0	0	0	0	0	0	406	1292	2812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	156	23	52	1587	0	0	0	0	0	0	0	0	65	0	961	3244	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	185	14	30	117	0	1250	1013	562	0	0	0	0	0	20	105	655	1734	0	0	0	0	67	0	0	0	0	0	0	0	243	623	2597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	253	852	5362	0	0	0	0	0	0	171	1476	1990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	21	182	67	1289	0	0	0	0	0	273	709	2696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	14	106	1202	0	0	0	0	0	0	0	0	54	0	3067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	12	7	145	0	0	0	0	0
Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_XX	Chrysophyceae_XXX	Chrysophyceae_XXX_sp.	0	0	0	0	2	50	314	285	0	0	0	0	0	0	0	0	1770	0	0	0	201	0	0	186	77	0	52	0	0	0	0	0	0	0	0	14	0	0	0	0	18	3	24	218	345	4191	0	6	0	0	626	0	5	43	181	0	0	0	0	0	0	0	0	115	0	0	0	0	51	0	20	0	0	0	0	0	0	903	0	0	0	0	979	0	0	0	0	13	0	0	0	0	10	35	77	270	51	0	0	0	0	0	21	32	38	0	0	0	0	0	0	0	0	0	0	0	2399	0	0	0	0	32	132	0	0	0	11	0	0	0	7365	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	144	0	0	0	15064	0	0	0	84	0	0	0	1	154	102	36	0	0	0	0	0	0	0	0	0	29	107	61	0	114	0	0	0	0	0	0	0	0	1	0	0	0	0	0	15	0	0	24	62	216	64	1950	319	0	0	0	0	0	0	0	0	53	144	180	0	0	0	0	26	0	0	0	0	0	0	0	41	91	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	17	86	275	3498	0	0	0	0	0	19	40	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	459	0	0	0	0	0	0	0	0	5	0	0	7	26	66	223	0	0	0	0	0	18	6	47	0	0	0	0	0	0	0	0	0	0	1814	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1019	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	87	105	23	0	0	0	0	0	0	0	0	0	11	60	0	102	0	0	0	0	0	0	0	0	0	0	0	0	20	12	0	56	253	59	6617	0	0	0	0
Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Chrysophyceae_env_clade-I	Chrysophyceae_env_clade-I_X	Chrysophyceae_env_clade-I_XX	Chrysophyceae_env_clade-I_XX_sp.	0	0	0	0	0	4	41	41	147	76	0	0	0	0	0	0	0	0	0	0	36	0	0	0	45	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	3246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	18	47	0	0	0	0	0	0	3	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	3	0	0	0	0	0	0	0	3	0	26	23	0	0	10	0	0	0	0	0	0	0	0	0	0	13	0	0	0	364	33	0	0	5	193	0	0	0	0	55	0	0	0	0	0	0	52	0	0	70	0	0	0	4	19	0	16	0	0	0	0	0	0	0	0	0	67	8	1	31	0	1031	0	0	0	0	0	0	0	0	7	77	46	72	0	0	0	48	0	0	0	0	0	0	0	2	1	37	0	10	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	135	0	0	0	0	0	0	0	0	2489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	14	0	0	12	0	22	41	0	0	0	0	0	0	20	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	1693	16	3	0	0	18	0	256	0	0	0	0	0	0	4	0	0	0	354	31	0	5	7	190	0	0	0	0	46	0	0	0	0	0	63	0	0	76	0	0	0	4	9	0	14	0	0	0	0	43	0	0	10	0	70	0	0	0	0	0
Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Hibberdiales	Unknown	Unknown	Unknown	0	0	0	0	0	7	7	42	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	2	17	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	48	0	6	635	0	0	0	0	0	0	66	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	2	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	4	25	1	56	0	0	0	0	0	0	0	0	13	0	5	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	19	0	116	0	0	0	0	0	0	0	0	5	1	31	0	0	0	0	0	0	0	0	0	0	0	0	5	9	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	573	0	0	0	0	0	120	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	6	11	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	21	8	56	0	0	0	0	0	0	0	0	8	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	17	0	0	0	0	0
Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Ochromonadales	Ochromonadaceae	Acrispumella	Acrispumella_msimbaziensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
